pcode,year,junaug_mm,n_days
NE004009,1998,493.458746524,91
NE004009,1999,443.3685476917,91
NE004009,2000,307.26545514574,91
NE004009,2001,443.866661098564,91
NE004009,2002,365.146639460234,91
NE004009,2003,372.863194911793,91
NE004009,2004,453.70311502577,91
NE004009,2005,395.849985521607,91
NE004009,2006,314.63224768294,91
NE004009,2007,403.794325546027,91
NE004009,2008,288.01638215808,91
NE004009,2009,309.61721825894,91
NE004009,2010,334.398778637433,91
NE004009,2011,360.73898021117003,91
NE004009,2012,324.97715797431,91
NE004009,2013,344.27279591873,91
NE004009,2014,289.046149247533,91
NE004009,2015,389.552534757733,91
NE004009,2016,255.565000723834,91
NE004009,2017,424.96524976237,91
NE004009,2018,424.104220378174,91
NE004009,2019,345.971205477001,91
NE004009,2020,403.41901203342996,91
NE004009,2021,417.27392291814,91
NE004009,2022,428.69406824922,91
NE004009,2023,474.118544527737,91
NE004009,2024,463.614589200266,91
NE004009,2025,478.21330646476997,91
NE004009,2026,327.28785142717,90
NE005001,1998,411.511456464072,91
NE005001,1999,325.565495676326,91
NE005001,2000,260.163221402385,91
NE005001,2001,281.379102250385,91
NE005001,2002,224.06816939517,91
NE005001,2003,255.0621849935,91
NE005001,2004,276.377963142605,91
NE005001,2005,252.280840593162,91
NE005001,2006,223.04493306787,91
NE005001,2007,303.500942803606,91
NE005001,2008,247.82958483357,91
NE005001,2009,288.534246745891,91
NE005001,2010,311.85843363707,91
NE005001,2011,270.498091556,91
NE005001,2012,241.813105863777,91
NE005001,2013,199.127302850187,91
NE005001,2014,267.891593892022,91
NE005001,2015,242.4996858929,91
NE005001,2016,183.40958081304998,91
NE005001,2017,248.95423564419002,91
NE005001,2018,258.780616561961,91
NE005001,2019,311.9243831479,91
NE005001,2020,213.08695172883,91
NE005001,2021,411.068323791042,91
NE005001,2022,260.7668625595,91
NE005001,2023,232.54951528916,91
NE005001,2024,387.78516070809997,91
NE005001,2025,350.912003691,91
NE005001,2026,288.756607017142,90
NE005002,1998,302.80156343289997,91
NE005002,1999,330.34156863415,91
NE005002,2000,368.3214665424,91
NE005002,2001,307.51171226599,91
NE005002,2002,311.97899600737003,91
NE005002,2003,224.76114076636,91
NE005002,2004,380.86203736318,91
NE005002,2005,376.25165826294,91
NE005002,2006,408.55180386248,91
NE005002,2007,364.9855616965,91
NE005002,2008,313.54475629399997,91
NE005002,2009,272.79628087265,91
NE005002,2010,462.40865578038,91
NE005002,2011,297.77961203863,91
NE005002,2012,287.62033067032996,91
NE005002,2013,348.68475519496997,91
NE005002,2014,373.61184554863,91
NE005002,2015,430.38560641848,91
NE005002,2016,221.01885363768,91
NE005002,2017,198.15347599176,91
NE005002,2018,360.72465499534,91
NE005002,2019,302.44227835119,91
NE005002,2020,393.95680107863,91
NE005002,2021,339.49794725715003,91
NE005002,2022,331.957039703644,91
NE005002,2023,328.70879687946,91
NE005002,2024,319.20761190866,91
NE005002,2025,379.125946097284,91
NE005002,2026,289.17575528053,90
NE005003,1998,384.389988831636,91
NE005003,1999,324.30561984026997,91
NE005003,2000,422.09792699319,91
NE005003,2001,392.33273559794,91
NE005003,2002,434.79354535652,91
NE005003,2003,285.92205965005,91
NE005003,2004,467.751138118,91
NE005003,2005,488.95724870953,91
NE005003,2006,479.8489768406,91
NE005003,2007,396.408785520386,91
NE005003,2008,354.87729896812,91
NE005003,2009,282.98499102803,91
NE005003,2010,439.26325566193,91
NE005003,2011,363.571096712356,91
NE005003,2012,324.312587343476,91
NE005003,2013,357.21253982676603,91
NE005003,2014,403.102540233286,91
NE005003,2015,557.7083038609001,91
NE005003,2016,297.23139036555,91
NE005003,2017,276.24354887064,91
NE005003,2018,428.129703599616,91
NE005003,2019,317.1469152128,91
NE005003,2020,401.14244396946003,91
NE005003,2021,348.0447033438,91
NE005003,2022,432.67027676108,91
NE005003,2023,339.12686459499,91
NE005003,2024,395.292870684293,91
NE005003,2025,446.36287719636,91
NE005003,2026,324.94514166509,90
NE005004,1998,521.49406244165,91
NE005004,1999,284.07827395977,91
NE005004,2000,342.86352388042,91
NE005004,2001,336.1726404408,91
NE005004,2002,321.1351231407,91
NE005004,2003,347.6768855741,91
NE005004,2004,366.930242544628,91
NE005004,2005,455.1401564551,91
NE005004,2006,342.44982637757,91
NE005004,2007,402.1112111941,91
NE005004,2008,287.6898682798,91
NE005004,2009,305.2691935181,91
NE005004,2010,370.59020192123,91
NE005004,2011,331.553645109914,91
NE005004,2012,321.38755931183,91
NE005004,2013,313.4871761426,91
NE005004,2014,394.22650507983,91
NE005004,2015,419.63327036932003,91
NE005004,2016,322.46163166982,91
NE005004,2017,298.455034746797,91
NE005004,2018,416.2604541448,91
NE005004,2019,354.02515775069,91
NE005004,2020,342.39906953343,91
NE005004,2021,327.293186897608,91
NE005004,2022,325.933393221934,91
NE005004,2023,308.27138326492,91
NE005004,2024,487.318776895524,91
NE005004,2025,473.724441509047,91
NE005004,2026,308.13734739440997,90
NE005005,1998,478.616670385914,91
NE005005,1999,355.350332586314,91
NE005005,2000,395.995573972007,91
NE005005,2001,313.76457712034,91
NE005005,2002,426.824823704214,91
NE005005,2003,330.90995563283,91
NE005005,2004,401.15658086707003,91
NE005005,2005,482.218061415107,91
NE005005,2006,421.80402445298,91
NE005005,2007,469.6882641138,91
NE005005,2008,339.52624944707,91
NE005005,2009,328.90734528686,91
NE005005,2010,418.65289364258,91
NE005005,2011,343.968347859034,91
NE005005,2012,280.6800760608,91
NE005005,2013,343.28688464524,91
NE005005,2014,373.31734502895,91
NE005005,2015,489.48994834656,91
NE005005,2016,285.37562092928,91
NE005005,2017,258.88411108733,91
NE005005,2018,420.18104032257,91
NE005005,2019,331.2192348841,91
NE005005,2020,372.13948609493997,91
NE005005,2021,336.13915396190697,91
NE005005,2022,372.40053918894,91
NE005005,2023,384.2925538106,91
NE005005,2024,428.970328517847,91
NE005005,2025,525.94545235096,91
NE005005,2026,315.801718743647,90
NE005006,1998,539.38269744195,91
NE005006,1999,312.96324256268,91
NE005006,2000,333.568661271616,91
NE005006,2001,325.50011948342,91
NE005006,2002,325.524242675616,91
NE005006,2003,335.728912390006,91
NE005006,2004,418.8511177444,91
NE005006,2005,369.74028844869997,91
NE005006,2006,363.85495013973,91
NE005006,2007,411.3827393354,91
NE005006,2008,320.2317849176,91
NE005006,2009,372.07340826986,91
NE005006,2010,415.58824196102,91
NE005006,2011,336.67378887192,91
NE005006,2012,325.523364352,91
NE005006,2013,253.3440384024,91
NE005006,2014,358.40119729756,91
NE005006,2015,396.88190936937,91
NE005006,2016,284.91736722483597,91
NE005006,2017,302.23433016741,91
NE005006,2018,408.45257782456997,91
NE005006,2019,337.4625775862,91
NE005006,2020,341.72457757886997,91
NE005006,2021,358.08924577426,91
NE005006,2022,357.65120126936,91
NE005006,2023,360.63070163901,91
NE005006,2024,442.1147442865,91
NE005006,2025,546.77673933163,91
NE005006,2026,297.06595270866,90
NE005007,1998,377.93110304253,91
NE005007,1999,274.25904890074,91
NE005007,2000,424.34516097115,91
NE005007,2001,370.39458430075,91
NE005007,2002,378.815806946265,91
NE005007,2003,356.53823664076,91
NE005007,2004,358.5256341139,91
NE005007,2005,484.32755803768003,91
NE005007,2006,414.62218330977,91
NE005007,2007,423.10549761791,91
NE005007,2008,272.188238935,91
NE005007,2009,266.52002926043997,91
NE005007,2010,373.9194504707,91
NE005007,2011,322.96350513445,91
NE005007,2012,395.01925137567,91
NE005007,2013,350.42137310444997,91
NE005007,2014,353.42337542324,91
NE005007,2015,473.996914702985,91
NE005007,2016,283.80884700753,91
NE005007,2017,345.35185210737,91
NE005007,2018,472.71079652715997,91
NE005007,2019,338.45073482033,91
NE005007,2020,431.52803303446,91
NE005007,2021,351.3687725015,91
NE005007,2022,392.86455512557,91
NE005007,2023,339.92512609916,91
NE005007,2024,451.23292891802,91
NE005007,2025,509.2141118457,91
NE005007,2026,383.04307033832,90
NE005008,1998,511.28142304569997,91
NE005008,1999,365.11407437675,91
NE005008,2000,429.60019134024,91
NE005008,2001,337.54815436641,91
NE005008,2002,456.654375553916,91
NE005008,2003,348.22233915981,91
NE005008,2004,429.30692755522,91
NE005008,2005,566.3799838291,91
NE005008,2006,408.281728649816,91
NE005008,2007,440.035906471086,91
NE005008,2008,382.63978742059,91
NE005008,2009,304.853157840816,91
NE005008,2010,428.35264502362,91
NE005008,2011,392.6004960001,91
NE005008,2012,384.54437564953,91
NE005008,2013,326.01417873897,91
NE005008,2014,384.9093853466,91
NE005008,2015,554.8515156990001,91
NE005008,2016,322.23417926163,91
NE005008,2017,328.69692607397,91
NE005008,2018,520.08774140138,91
NE005008,2019,298.7320346716,91
NE005008,2020,335.921625535746,91
NE005008,2021,395.80326015049997,91
NE005008,2022,428.14162239791597,91
NE005008,2023,352.22611767603,91
NE005008,2024,489.910601532496,91
NE005008,2025,577.691509756832,91
NE005008,2026,360.51346235413,90
NE005009,1998,458.48473200299,91
NE005009,1999,359.12210476951,91
NE005009,2000,350.70822051699,91
NE005009,2001,335.03089983325,91
NE005009,2002,313.369733452,91
NE005009,2003,266.695018938855,91
NE005009,2004,283.2032846698,91
NE005009,2005,367.37617069387,91
NE005009,2006,313.70476418065,91
NE005009,2007,348.191217387324,91
NE005009,2008,355.76776464111003,91
NE005009,2009,331.741806580125,91
NE005009,2010,344.82830931668,91
NE005009,2011,249.56922858472,91
NE005009,2012,303.923852657,91
NE005009,2013,253.69860944175,91
NE005009,2014,285.58839817869,91
NE005009,2015,388.0920362228,91
NE005009,2016,175.52470897635,91
NE005009,2017,252.75554930192,91
NE005009,2018,307.852623925645,91
NE005009,2019,279.40941151613,91
NE005009,2020,338.97004012566504,91
NE005009,2021,372.22939379582,91
NE005009,2022,297.8221169375,91
NE005009,2023,314.30007967078,91
NE005009,2024,318.973220452144,91
NE005009,2025,423.9125646785,91
NE005009,2026,286.1190782942,90
NE005010,1998,210.79204098233,91
NE005010,1999,165.02864644343,91
NE005010,2000,162.7361429501,91
NE005010,2001,197.06769628386,91
NE005010,2002,118.770849810272,91
NE005010,2003,143.625718674926,91
NE005010,2004,130.109472456047,91
NE005010,2005,183.29017560734,91
NE005010,2006,108.15083556578,91
NE005010,2007,189.81700172429998,91
NE005010,2008,183.27039890295998,91
NE005010,2009,156.89759537455,91
NE005010,2010,165.95152546808,91
NE005010,2011,168.41171129722,91
NE005010,2012,195.7310598345,91
NE005010,2013,118.21941748096,91
NE005010,2014,123.2338220101,91
NE005010,2015,183.34548800686,91
NE005010,2016,100.675809654186,91
NE005010,2017,156.63232805824,91
NE005010,2018,146.4202447674707,91
NE005010,2019,160.710263431,91
NE005010,2020,128.77205627669,91
NE005010,2021,210.452098754792,91
NE005010,2022,174.37868582534,91
NE005010,2023,128.300537404454,91
NE005010,2024,163.29488660907,91
NE005010,2025,228.545340463,91
NE005010,2026,150.504935527,90
NE005011,1998,371.78446939991,91
NE005011,1999,371.798381306418,91
NE005011,2000,287.66521195504,91
NE005011,2001,265.05051190945,91
NE005011,2002,265.218212157528,91
NE005011,2003,255.0157591556,91
NE005011,2004,202.111236491533,91
NE005011,2005,274.012312563878,91
NE005011,2006,227.194027716336,91
NE005011,2007,324.75931082004,91
NE005011,2008,291.5042857307,91
NE005011,2009,282.70890063013,91
NE005011,2010,237.4513300116,91
NE005011,2011,280.46161091272,91
NE005011,2012,249.36079878664,91
NE005011,2013,213.92401184238,91
NE005011,2014,221.05266467158,91
NE005011,2015,277.3157805467,91
NE005011,2016,166.018263568533,91
NE005011,2017,261.37763594467003,91
NE005011,2018,274.12590648846003,91
NE005011,2019,326.459624220656,91
NE005011,2020,234.45107048652,91
NE005011,2021,438.09094134779,91
NE005011,2022,246.76552475561,91
NE005011,2023,226.36970591845,91
NE005011,2024,379.08627369784,91
NE005011,2025,391.2614078917,91
NE005011,2026,262.3699096885,90
NE005012,1998,357.2209732342,91
NE005012,1999,312.989656650417,91
NE005012,2000,235.583306427973,91
NE005012,2001,299.409355122315,91
NE005012,2002,207.32773385571,91
NE005012,2003,186.402181412651,91
NE005012,2004,190.06534226699,91
NE005012,2005,260.447349287,91
NE005012,2006,194.9750638034,91
NE005012,2007,272.33741160155,91
NE005012,2008,295.16660950403,91
NE005012,2009,269.44126251617,91
NE005012,2010,195.522667027074,91
NE005012,2011,230.012759302367,91
NE005012,2012,278.8848576507,91
NE005012,2013,221.11021359632,91
NE005012,2014,238.01979897587,91
NE005012,2015,272.65591815496,91
NE005012,2016,116.738973476407,91
NE005012,2017,204.859559943972,91
NE005012,2018,229.74248345507,91
NE005012,2019,251.19472669614998,91
NE005012,2020,187.77619904124,91
NE005012,2021,338.683200065744,91
NE005012,2022,233.874192427767,91
NE005012,2023,227.05324652952,91
NE005012,2024,263.052515328844,91
NE005012,2025,376.62576899412,91
NE005012,2026,232.8174142392,90
NE005013,1998,502.11541762350004,91
NE005013,1999,326.6276050826,91
NE005013,2000,405.7858568863,91
NE005013,2001,357.3204242924,91
NE005013,2002,380.5054266684,91
NE005013,2003,327.188689009,91
NE005013,2004,302.3030366675,91
NE005013,2005,433.9447787958,91
NE005013,2006,335.8378124755,91
NE005013,2007,380.0617325354,91
NE005013,2008,368.5904267218,91
NE005013,2009,401.5023834946,91
NE005013,2010,387.2804261356,91
NE005013,2011,272.4008636322,91
NE005013,2012,304.6708685457,91
NE005013,2013,256.9330384357,91
NE005013,2014,300.0406472731,91
NE005013,2015,398.5412957587,91
NE005013,2016,166.5954271956,91
NE005013,2017,291.7276019822,91
NE005013,2018,327.4547778162,91
NE005013,2019,277.9282524803,91
NE005013,2020,371.4543387686,91
NE005013,2021,418.9291201372,91
NE005013,2022,322.2221704907,91
NE005013,2023,363.2543391771,91
NE005013,2024,356.95303956419997,91
NE005013,2025,492.1556355345,91
NE005013,2026,293.6099929236,90
NE006001,1998,383.227468594454,91
NE006001,1999,328.058425838,91
NE006001,2000,251.16832277336,91
NE006001,2001,279.93991611436,91
NE006001,2002,248.259331825886,91
NE006001,2003,237.96347992356,91
NE006001,2004,236.11177414911,91
NE006001,2005,300.29112889533,91
NE006001,2006,226.41305227125,91
NE006001,2007,293.20167713455,91
NE006001,2008,337.13708790559,91
NE006001,2009,195.97402584754,91
NE006001,2010,272.70017237994,91
NE006001,2011,232.34708136832,91
NE006001,2012,303.1416880891,91
NE006001,2013,280.5476387307,91
NE006001,2014,263.750253907204,91
NE006001,2015,324.754722286,91
NE006001,2016,160.370294692225,91
NE006001,2017,243.949187918275,91
NE006001,2018,265.058218390095,91
NE006001,2019,289.997425194195,91
NE006001,2020,266.34007649817,91
NE006001,2021,329.38461540987,91
NE006001,2022,218.234044197451,91
NE006001,2023,269.993532161944,91
NE006001,2024,338.9651589992,91
NE006001,2025,299.6214972414,91
NE006001,2026,246.158500223185,90
NE006002,1998,316.86930104255,91
NE006002,1999,375.00424642504,91
NE006002,2000,345.8868709995,91
NE006002,2001,283.35865486555,91
NE006002,2002,306.38994456115,91
NE006002,2003,219.7834131366,91
NE006002,2004,246.78737163725,91
NE006002,2005,436.3804360394,91
NE006002,2006,281.2595479018,91
NE006002,2007,260.4575695255,91
NE006002,2008,300.6113794632,91
NE006002,2009,166.2763843656,91
NE006002,2010,382.97508932513,91
NE006002,2011,296.64212271015003,91
NE006002,2012,348.7359354313,91
NE006002,2013,334.06172737675,91
NE006002,2014,333.94038685233,91
NE006002,2015,384.8678125941,91
NE006002,2016,255.7129183412,91
NE006002,2017,279.64063492519,91
NE006002,2018,431.68430097426,91
NE006002,2019,323.8446990752,91
NE006002,2020,377.4318705547,91
NE006002,2021,296.84484161175,91
NE006002,2022,237.72489427485,91
NE006002,2023,352.76211784921,91
NE006002,2024,384.10518908748,91
NE006002,2025,431.88618038953,91
NE006002,2026,178.27885531905,90
NE006003,1998,310.374080118854,91
NE006003,1999,394.31158338809996,91
NE006003,2000,388.846356906,91
NE006003,2001,349.46954172836,91
NE006003,2002,428.330438030364,91
NE006003,2003,335.0993149749,91
NE006003,2004,528.30885293592,91
NE006003,2005,381.5861237843,91
NE006003,2006,447.8641983266,91
NE006003,2007,392.94408198293,91
NE006003,2008,267.62999432453,91
NE006003,2009,329.73658754093003,91
NE006003,2010,393.75669800236,91
NE006003,2011,297.023739714064,91
NE006003,2012,383.7291880687,91
NE006003,2013,366.085787302,91
NE006003,2014,472.65225861253003,91
NE006003,2015,525.294078068764,91
NE006003,2016,242.34283734342,91
NE006003,2017,298.5890799412,91
NE006003,2018,437.25033135033,91
NE006003,2019,455.0755617371,91
NE006003,2020,377.78681482413,91
NE006003,2021,353.8441989903,91
NE006003,2022,346.5455576927,91
NE006003,2023,264.0562460955,91
NE006003,2024,540.4157856308,91
NE006003,2025,505.3966953183,91
NE006003,2026,225.13771950343,90
NE006004,1998,271.403822398,91
NE006004,1999,344.49981138100003,91
NE006004,2000,237.941559057,91
NE006004,2001,187.30589124797,91
NE006004,2002,295.25290839028,91
NE006004,2003,260.03279347939,91
NE006004,2004,263.9851586843,91
NE006004,2005,309.80027036359996,91
NE006004,2006,256.9662372038,91
NE006004,2007,317.2476520626,91
NE006004,2008,309.0728594275,91
NE006004,2009,158.22650943957,91
NE006004,2010,256.06013266416,91
NE006004,2011,217.56607639127,91
NE006004,2012,280.8036158611,91
NE006004,2013,268.42313429937,91
NE006004,2014,296.91873427293,91
NE006004,2015,292.99224217704,91
NE006004,2016,187.39034072903,91
NE006004,2017,299.24269612381,91
NE006004,2018,306.75987668353997,91
NE006004,2019,297.44283474501,91
NE006004,2020,305.59678116943996,91
NE006004,2021,350.51639352481,91
NE006004,2022,216.14206287754,91
NE006004,2023,334.7642339182,91
NE006004,2024,394.26566162645,91
NE006004,2025,364.54031031748997,91
NE006004,2026,217.62483576446,90
NE006005,1998,332.25438436683,91
NE006005,1999,397.889688151516,91
NE006005,2000,308.57397394629,91
NE006005,2001,384.816011541716,91
NE006005,2002,417.17856170414,91
NE006005,2003,271.45040233986,91
NE006005,2004,251.86458567063,91
NE006005,2005,424.85611214927,91
NE006005,2006,330.76764565798,91
NE006005,2007,326.54815773966,91
NE006005,2008,339.300297752,91
NE006005,2009,204.6994838421,91
NE006005,2010,361.70877356015,91
NE006005,2011,284.1561183585,91
NE006005,2012,442.6348904575,91
NE006005,2013,404.93815846867,91
NE006005,2014,365.40489379954,91
NE006005,2015,438.20865903697,91
NE006005,2016,294.58335823583,91
NE006005,2017,380.83713327466,91
NE006005,2018,513.02304781436,91
NE006005,2019,349.65479409137,91
NE006005,2020,521.66785112133,91
NE006005,2021,333.747950886416,91
NE006005,2022,282.75907658504,91
NE006005,2023,354.8001972347,91
NE006005,2024,413.3151953155,91
NE006005,2025,424.28815660780003,91
NE006005,2026,239.92407411143,90
NE006006,1998,314.397168267814,91
NE006006,1999,388.41655023289,91
NE006006,2000,296.68312260165,91
NE006006,2001,323.163404436,91
NE006006,2002,391.387008752904,91
NE006006,2003,291.364936951458,91
NE006006,2004,445.08343425815997,91
NE006006,2005,373.059660601045,91
NE006006,2006,363.30773942434,91
NE006006,2007,327.873866066125,91
NE006006,2008,342.34062795816,91
NE006006,2009,199.166265258175,91
NE006006,2010,362.472323450227,91
NE006006,2011,285.65800539610603,91
NE006006,2012,361.78778774518,91
NE006006,2013,395.242596314054,91
NE006006,2014,319.942543543195,91
NE006006,2015,479.31010910503,91
NE006006,2016,203.6939880445,91
NE006006,2017,251.253628327608,91
NE006006,2018,410.921190114738,91
NE006006,2019,340.31783024655,91
NE006006,2020,379.44022504491,91
NE006006,2021,337.593331141365,91
NE006006,2022,278.985799789755,91
NE006006,2023,285.41685042125,91
NE006006,2024,374.69731023621,91
NE006006,2025,443.50649099882196,91
NE006006,2026,235.9004836789,90
NE006007,1998,410.1839678005,91
NE006007,1999,422.5797356522,91
NE006007,2000,370.9486710905,91
NE006007,2001,261.9494828954,91
NE006007,2002,435.03794689823,91
NE006007,2003,312.4847392673,91
NE006007,2004,378.06389954814,91
NE006007,2005,597.0765564447,91
NE006007,2006,315.5299553457,91
NE006007,2007,380.5679120128,91
NE006007,2008,379.4422854344,91
NE006007,2009,255.0392670692,91
NE006007,2010,410.3299184744,91
NE006007,2011,305.212183582,91
NE006007,2012,561.41108114874,91
NE006007,2013,401.16061109831,91
NE006007,2014,378.1874011749,91
NE006007,2015,525.30896570711,91
NE006007,2016,210.22382621951,91
NE006007,2017,403.04729115934,91
NE006007,2018,669.9666665366,91
NE006007,2019,405.7385646591,91
NE006007,2020,429.17733469698,91
NE006007,2021,503.4856725697,91
NE006007,2022,361.57601596694,91
NE006007,2023,398.51579444255003,91
NE006007,2024,543.0491129175,91
NE006007,2025,371.73159395035003,91
NE006007,2026,315.51017775686,90
NE006008,1998,413.17619416965,91
NE006008,1999,374.23960830627,91
NE006008,2000,429.768931173134,91
NE006008,2001,350.97975993876,91
NE006008,2002,506.3881880893,91
NE006008,2003,306.38339086895,91
NE006008,2004,585.93372531225,91
NE006008,2005,508.66225342065,91
NE006008,2006,436.3842800922,91
NE006008,2007,397.2468785689,91
NE006008,2008,340.36001410836,91
NE006008,2009,329.40501445028,91
NE006008,2010,421.38399716427,91
NE006008,2011,339.69975792136,91
NE006008,2012,533.5717955207,91
NE006008,2013,397.67293839474,91
NE006008,2014,434.87452269214,91
NE006008,2015,512.87008983014,91
NE006008,2016,248.19014363268,91
NE006008,2017,396.17620209486,91
NE006008,2018,537.71669715642,91
NE006008,2019,452.3581523547,91
NE006008,2020,394.92699686314,91
NE006008,2021,457.71167602951,91
NE006008,2022,330.5541476473,91
NE006008,2023,331.80820224295,91
NE006008,2024,542.88207507706,91
NE006008,2025,469.35209815626,91
NE006008,2026,289.37098661,90
NE006009,1998,302.9366260343,91
NE006009,1999,417.937862232554,91
NE006009,2000,292.58669818666,91
NE006009,2001,256.172956882873,91
NE006009,2002,398.97669714575,91
NE006009,2003,283.631316581528,91
NE006009,2004,394.31244914229,91
NE006009,2005,412.8037982661,91
NE006009,2006,364.41269557420003,91
NE006009,2007,343.882492682392,91
NE006009,2008,337.612449657204,91
NE006009,2009,187.5758932237,91
NE006009,2010,344.28663806195,91
NE006009,2011,234.05063770982701,91
NE006009,2012,393.7697290933,91
NE006009,2013,354.27766717703,91
NE006009,2014,355.95999258919,91
NE006009,2015,422.47421695033,91
NE006009,2016,214.53988211063,91
NE006009,2017,364.941377764191,91
NE006009,2018,411.34515909336,91
NE006009,2019,348.85472957609,91
NE006009,2020,388.20497976191,91
NE006009,2021,375.76272856202,91
NE006009,2022,231.70830842977,91
NE006009,2023,350.88330868497,91
NE006009,2024,467.75453472945,91
NE006009,2025,420.98038727658,91
NE006009,2026,226.1061444077,90
NE006010,1998,418.1741589109,91
NE006010,1999,430.84992048196,91
NE006010,2000,517.51226230437,91
NE006010,2001,441.30904412508,91
NE006010,2002,489.08880271285,91
NE006010,2003,417.69209763432,91
NE006010,2004,684.59524817011,91
NE006010,2005,606.585623671178,91
NE006010,2006,495.01873100964997,91
NE006010,2007,465.7211517819,91
NE006010,2008,316.157339361863,91
NE006010,2009,433.409038391683,91
NE006010,2010,557.16735348427,91
NE006010,2011,461.14150413364,91
NE006010,2012,558.939205198794,91
NE006010,2013,466.23662770378,91
NE006010,2014,306.47328886489,91
NE006010,2015,589.3202267540651,91
NE006010,2016,354.112123008933,91
NE006010,2017,524.48368615897,91
NE006010,2018,685.28375116577,91
NE006010,2019,621.1687346448,91
NE006010,2020,424.19532841592,91
NE006010,2021,569.41593576287,91
NE006010,2022,449.29231212704,91
NE006010,2023,393.14928450272,91
NE006010,2024,602.316737672718,91
NE006010,2025,506.1424790154,91
NE006010,2026,324.902763971953,90
NE006011,1998,351.35010602401,91
NE006011,1999,399.82033003306,91
NE006011,2000,331.9128831878,91
NE006011,2001,333.96534894701597,91
NE006011,2002,398.18195924546,91
NE006011,2003,290.95033575828,91
NE006011,2004,311.43233336413,91
NE006011,2005,468.6350803006,91
NE006011,2006,308.02831686302,91
NE006011,2007,326.72542997226003,91
NE006011,2008,371.78952175316,91
NE006011,2009,205.11670139428,91
NE006011,2010,403.6989621451,91
NE006011,2011,289.78999070158,91
NE006011,2012,483.35559431613,91
NE006011,2013,450.21852054121996,91
NE006011,2014,347.12200674006,91
NE006011,2015,474.35112763145,91
NE006011,2016,257.92962308073,91
NE006011,2017,386.37447060615,91
NE006011,2018,556.24668649821,91
NE006011,2019,407.9926573418,91
NE006011,2020,499.36286914134,91
NE006011,2021,391.03274786378,91
NE006011,2022,317.00944229305,91
NE006011,2023,391.71159647108,91
NE006011,2024,448.37270059458,91
NE006011,2025,417.65588068482,91
NE006011,2026,259.69933110973,90
NE006012,1998,321.48027950224,91
NE006012,1999,412.0762927608,91
NE006012,2000,345.89427156751,91
NE006012,2001,276.41715721547,91
NE006012,2002,394.37811544591,91
NE006012,2003,249.9912650894,91
NE006012,2004,351.3078807584,91
NE006012,2005,471.72363045247,91
NE006012,2006,343.917104219567,91
NE006012,2007,371.71698897511,91
NE006012,2008,324.86351638733,91
NE006012,2009,185.850775834034,91
NE006012,2010,385.721956054524,91
NE006012,2011,263.818898266604,91
NE006012,2012,443.37548057870004,91
NE006012,2013,365.76975902307,91
NE006012,2014,372.1606841642,91
NE006012,2015,473.3230475321,91
NE006012,2016,220.79843353948002,91
NE006012,2017,381.670078796911,91
NE006012,2018,478.868977315377,91
NE006012,2019,366.47421453236,91
NE006012,2020,430.51163643776397,91
NE006012,2021,426.3567470372,91
NE006012,2022,243.613316124107,91
NE006012,2023,390.16553810677,91
NE006012,2024,475.14212070284,91
NE006012,2025,415.51551414224,91
NE006012,2026,261.90531039843,90
NE006013,1998,528.43732000045,91
NE006013,1999,443.39491875519,91
NE006013,2000,381.78648367559,91
NE006013,2001,347.4693952876,91
NE006013,2002,453.194645497,91
NE006013,2003,322.42651123325,91
NE006013,2004,571.6484087185399,91
NE006013,2005,591.68573832008,91
NE006013,2006,426.55215528016,91
NE006013,2007,407.96322737039003,91
NE006013,2008,307.2226258755,91
NE006013,2009,374.81934845031003,91
NE006013,2010,482.6550685602,91
NE006013,2011,456.5794145981,91
NE006013,2012,575.58806975792,91
NE006013,2013,457.03111344256,91
NE006013,2014,301.70364800613,91
NE006013,2015,543.669632397,91
NE006013,2016,300.31924814957,91
NE006013,2017,452.09006004082,91
NE006013,2018,586.44117662443,91
NE006013,2019,441.74038487315,91
NE006013,2020,480.48822651625,91
NE006013,2021,587.19302187016,91
NE006013,2022,415.50307003047,91
NE006013,2023,400.43989275588,91
NE006013,2024,558.3932678683,91
NE006013,2025,416.3704360642,91
NE006013,2026,307.13613913872,90
NE007001,1998,315.33240679308,91
NE007001,1999,273.45417667107,91
NE007001,2000,195.13051648412,91
NE007001,2001,260.080024605645,91
NE007001,2002,216.475208282705,91
NE007001,2003,268.10895388343,91
NE007001,2004,236.88206213946,91
NE007001,2005,271.58167000351,91
NE007001,2006,139.29980142439,91
NE007001,2007,219.57867617195,91
NE007001,2008,263.6786092745,91
NE007001,2009,208.69414917374502,91
NE007001,2010,257.22919235947,91
NE007001,2011,251.80012378575,91
NE007001,2012,218.67373909158,91
NE007001,2013,268.07229084029,91
NE007001,2014,285.22543812726,91
NE007001,2015,248.79084120163,91
NE007001,2016,201.93271694343,91
NE007001,2017,229.566508167615,91
NE007001,2018,315.176116515015,91
NE007001,2019,261.99595346856,91
NE007001,2020,213.72888656799,91
NE007001,2021,321.852580141774,91
NE007001,2022,259.094050439178,91
NE007001,2023,226.9987394978,91
NE007001,2024,362.300888646245,91
NE007001,2025,363.32535368161,91
NE007001,2026,246.96720756679,90
NE007002,1998,380.93436517891,91
NE007002,1999,262.3607155335,91
NE007002,2000,320.77235880912997,91
NE007002,2001,464.19780612042,91
NE007002,2002,295.15325652456,91
NE007002,2003,402.4081075012,91
NE007002,2004,353.65382586348,91
